2016-09-06 10:32:50,348 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:50,363 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:50,363 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:50,363 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:52,692 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:52,692 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:52,692 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:52,692 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: N/A"
2016-09-06 10:32:52,692 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:54,848 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:54,848 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:54,848 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:54,848 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: N/A"
